product_id,mean,std,min,max,range,high_state_mean,low_state_mean,high_state_ratio,high_state_std,low_state_std,transition_point,transition_magnitude,trend_slope,EPAI_COILC,LARGCOILVISC,Aluminium,Azote,Bore,Carbone,Chrome,Cuivre,Etain,Manganese,Molybdene,Nickel,Niobium,Phosphore,Silicium,Soufre,Titane
18R095,123.87383166666666,285.84090552229736,-190.832,626.55,817.382,356.69554142011833,-176.4839465648855,0.5633333333333334,141.13206385446583,28.364513413354256,0.5666666666666667,65.4236,-2.998675402504472,2.02,948,500,66,0,682,423,234,25,3900,23,253,3,147,89.0,80,7
18R097,134.13095433333336,276.6208976644287,-190.75,620.947,811.697,352.5136708571428,-171.60484880000004,0.5833333333333334,124.56354507997901,34.686994585754995,0.5833333333333334,83.7158,-2.871461383815375,2.02,948,192,53,0,710,291,266,119,2853,7,142,2,87,41.0,127,1
18R098,136.03157499999998,272.9831366333544,-191.739,619.299,811.038,340.4936594444444,-170.66155166666667,0.6,136.04619177205612,36.23568011885473,0.61,94.757,-2.7931698757763983,2.02,948,144,54,0,690,395,263,70,2649,11,170,1,113,31.0,125,2
18R099,136.90605566666667,278.30798404090564,-195.776,610.235,806.011,347.92453539325845,-170.97336557377048,0.5933333333333334,139.08547470617145,44.9652277017149,0.5933333333333334,87.0941,-2.8969625835175963,2.02,948,134,48,0,736,324,227,133,2747,13,146,2,96,45.0,99,2
18R100,137.520475,278.028787158417,-191.244,623.089,814.3330000000001,355.41728342857147,-167.53505680000006,0.5833333333333334,129.6531562788435,44.59352133452929,0.5833333333333334,103.4088,-2.910128067845199,2.02,948,547,42,0,657,198,86,4,3950,4,89,2,119,118.0,51,6
18R101,125.41633600000002,281.89324060149306,-191.244,611.801,803.0450000000001,350.52544678362574,-172.9841131782946,0.57,141.44595290587782,40.184652647151836,0.57,60.7269,-2.9340497367304095,2.02,948,210,45,0,697,208,103,11,2838,12,122,1,98,50.0,83,2
18R102,102.71498733333337,258.07733406527075,-242.66,534.677,777.337,289.60971290322584,-202.21851228070173,0.62,111.83614977471015,66.7564166511529,0.68,87.0946,-2.6072397074634166,2.02,905,194,115,0,749,603,122,12,3615,8,114,2,165,105.0,76,8
18R103,134.34351833333335,271.2585746732911,-181.522,597.629,779.1510000000001,342.4469814606741,-169.28284590163935,0.5933333333333334,129.34459680963417,26.325888565855525,0.15,56.60700000000003,-2.860264586606519,2.02,905,153,108,0,679,599,85,65,3703,2,98,2,188,59.0,127,1
18R104,104.90948293333336,264.089797925625,-244.556,532.452,777.008,290.7547988359788,-211.5298387387387,0.63,121.9765423392353,61.31418532790266,0.68,121.61880000000001,-2.7020025239658203,2.02,905,155,110,0,766,618,134,18,3673,4,126,1,154,71.0,126,4
18R105,133.52720333333335,269.4836236817493,-183.252,594.662,777.914,337.29044804469277,-167.90767933884297,0.5966666666666667,133.2577724659584,32.47330177742406,0.5966666666666667,93.6035,-2.7706527380526436,2.02,905,159,111,0,747,564,355,59,3679,16,175,2,146,69.0,107,3
18R107,131.53404066666664,266.51043531628824,-181.604,604.056,785.6600000000001,335.1936915730337,-165.6087286885246,0.5933333333333334,129.30744595088,31.883629750721155,0.15333333333333332,78.19499999999994,-2.777567251413904,2.02,899,228,45,0,657,234,165,9,2863,13,135,2,74,51.0,83,3
18R108,126.20567266666666,262.9081955331846,-181.522,590.625,772.1469999999999,325.7161597765363,-168.93794049586774,0.5966666666666667,128.51626924760967,22.71131423855952,0.6033333333333334,72.75649999999999,-2.7033945734063707,2.02,899,264,52,0,691,349,334,69,2746,20,153,1,138,88.0,84,5
18R109,126.30815966666667,266.2450938309249,-181.192,585.928,767.12,332.23353409090913,-165.97301693548383,0.5866666666666667,131.4869342322476,30.31982636667768,0.62,55.04100000000001,-2.7350056010177908,2.02,899,188,53,0,724,272,230,113,3028,10,131,2,96,79.0,91,3
18R110,130.9951458493333,268.24595385903126,-185.806,583.951,769.7570000000001,332.5343658927374,-167.1496507438017,0.5966666666666667,137.52615932828888,31.866595129772683,0.5833333333333334,85.8581026,-2.756033918814743,2.02,899,462,59,0,645,304,112,79,4134,10,111,3,146,81.0,75,6
18R111,245.76271100000002,449.7366826007409,-410.174,720.401,1130.5749999999998,536.1871631840796,-343.88693434343435,0.67,200.05536780851654,105.83147041298308,0.5733333333333334,80.338,-4.6114498226202505,3.6500001,949,308,43,30,2229,1768,116,34,11428,39,144,8,141,2486.0,14,342
18R112,219.72266033333338,460.2231370553404,-411.328,704.91,1116.2379999999998,538.1939984455959,-354.71629532710267,0.6433333333333333,197.87044247022533,93.65592698477158,0.6433333333333333,79.34870000000001,-4.698734581695353,3.6500001,949,527,42,31,2189,1675,134,52,11695,19,137,3,105,2639.0,14,374
18R113,214.92658066666667,461.87885380096725,-408.609,704.498,1113.107,545.474947089947,-347.8990162162163,0.63,188.756862833686,107.69001378305828,0.6533333333333333,72.26280000000001,-4.73025847787642,3.6500001,949,376,54,33,2393,1593,117,87,11595,29,150,4,93,2504.0,10,414
18R114,236.52371666666664,453.56158946397886,-409.927,701.697,1111.624,548.7333618556702,-334.87884150943404,0.6466666666666666,185.29660747909654,113.97062327283153,0.6466666666666666,80.6671,-4.620360953610597,3.6500001,949,341,47,28,2314,1701,120,14,11965,21,133,3,114,2584.0,10,394
18R115,211.77513266666665,463.57822455245173,-410.174,702.685,1112.859,540.5973742105264,-356.19055727272723,0.6333333333333333,196.66320484994128,91.80944950012625,0.61,86.68209999999999,-4.783840449249435,3.6500001,949,421,50,28,2194,1736,88,64,11395,13,133,4,128,2386.0,16,320
18R116,230.01735333333335,455.53291690244225,-407.62,719.412,1127.0320000000002,540.4544348717949,-346.50865523809523,0.65,194.46530101613632,98.8683894254863,0.65,72.1802,-4.663337678774209,3.6500001,949,421,50,28,2194,1736,88,64,11395,13,133,4,128,2386.0,16,320
18R117,224.4157229333333,460.190181474962,-410.998,700.049,1111.047,551.9179746315789,-341.2699845454546,0.6333333333333333,182.93426173215283,114.01145166162173,0.5933333333333334,61.551000000000016,-4.713361056500629,3.6500001,949,347,67,32,2169,1694,131,23,11701,27,138,26,120,2570.0,6,371
18R118,222.36489633333335,458.61200842684684,-407.867,703.921,1111.788,533.6713379487179,-355.77563809523804,0.65,202.68811442488317,94.23303939914821,0.6333333333333333,77.948,-4.645285370748563,3.45,943,308,43,30,2229,1768,116,34,11428,39,144,8,141,2486.0,14,342
18R119,160.1825630666666,472.78187400128,-529.321,694.446,1223.767,476.2247829015544,-409.8748988785048,0.6433333333333333,217.69897192836333,186.4563777751816,0.71,94.345,-4.994594849071656,3.9500003,918,368,46,33,2272,1618,162,18,11592,16,135,3,122,2581.0,10,385
18R120,192.1626204333333,460.12570948399133,-410.174,698.483,1108.657,525.9972969354839,-352.5150096491228,0.62,202.5157625526768,101.57883959018827,0.48,55.700999999999965,-4.714372268987436,3.25,912,365,73,32,2271,1710,152,68,11574,35,119,13,104,2929.0,18,432
18R121,185.58901966666667,482.3854145709881,-533.935,700.049,1233.984,505.7809005050505,-435.95992549019616,0.66,188.49525450974693,168.6296610910762,0.7133333333333334,183.16899999999998,-4.9556707496972185,3.25,912,351,52,28,2204,1663,135,88,11506,12,114,2,109,2495.0,12,395
18R122,230.55566319999997,455.020611975092,-407.373,703.921,1111.294,544.5355666321244,-335.78191962616836,0.6433333333333333,192.49030057151032,116.81361275762991,0.5766666666666667,69.791,-4.596068539428217,3.75,902,386,58,28,2218,1687,168,28,11451,15,136,3,98,2468.0,6,330
18R123,220.1146077,461.34886776650654,-408.938,708.7,1117.638,539.0683964248705,-355.1945626168225,0.6433333333333333,199.2484283825506,95.58612326993492,0.5333333333333333,94.01500000000004,-4.748858414215716,3.75,902,340,53,29,2242,1658,106,54,11744,26,135,14,130,2607.0,5,361
18R124,248.2576753333333,451.8036562549754,-414.953,715.21,1130.163,553.0789112244898,-326.21311538461543,0.6533333333333333,189.31472253646612,121.14963714721117,0.6466666666666666,65.1764,-4.562159082656474,3.9500003,890,308,36,32,2236,1800,356,43,11580,18,182,3,119,2541.0,12,346
18R125,228.00111606666667,473.5186205490718,-533.771,696.835,1230.606,527.0075279024389,-417.22324631578937,0.6833333333333333,174.8841944156498,176.3894588866201,0.7466666666666667,140.40500000000003,-4.8451257752952825,3.9500003,890,349,55,29,2261,1660,112,15,11560,18,127,4,133,2481.0,10,390
18R126,225.97826313333334,457.7250324877454,-409.433,700.378,1109.8110000000001,541.9113017616581,-343.88226448598124,0.6433333333333333,196.38708724591783,107.62375394416337,0.5866666666666667,79.019,-4.6305178494738835,3.55,887,308,43,30,2229,1768,116,34,11428,39,144,8,141,2486.0,14,342
18R127,170.62886000000003,390.9798844809,-316.571,712.573,1029.144,462.1316712707182,-272.7493655462185,0.6033333333333334,186.37099965655497,75.95544397088318,0.6033333333333334,125.4913,-4.027631597017747,2.6500001,877,386,58,28,2218,1687,168,28,11451,15,136,3,98,2468.0,6,330
18R128,170.227937,402.2012448765822,-314.758,728.064,1042.822,485.1233602272727,-276.7204056451613,0.5866666666666667,175.08750000368784,79.66671440479908,0.6366666666666667,106.375,-4.135574423649155,2.6500001,877,340,53,29,2242,1658,106,54,11744,26,135,14,130,2607.0,5,361
18R129,183.18899473333337,451.03671603936147,-475.68,701.367,1177.047,490.3662479381443,-379.00333660377356,0.6466666666666666,180.60100059324094,161.06684735949904,0.7166666666666667,117.25199999999998,-4.655647772153025,3.25,815,308,36,32,2236,1800,356,43,11580,18,182,3,119,2541.0,12,346
18R130,158.15940386666668,348.22477892429805,-248.84,713.15,961.99,418.32347128491614,-226.71140661157023,0.5966666666666667,183.84970652905855,40.97709297755624,0.5533333333333333,97.88799999999999,-3.5577825704596715,2.55,719,341,47,28,2314,1701,120,14,11965,21,133,3,114,2584.0,10,394
18S001,289.55171576666663,408.0859005404349,-411.246,696.753,1107.999,538.0697030731707,-246.72394105263157,0.6833333333333333,193.3543188304645,152.4526577707242,0.66,74.7349,-3.926404893376594,4.4499998,1032,326,50,34,2268,1636,122,16,11529,16,138,4,154,2485.0,6,363
18S002,221.20222203333333,442.26299564480723,-409.845,710.101,1119.946,534.4648027127658,-304.63139553571426,0.6266666666666667,194.2324278358885,134.61207819284377,0.5733333333333334,96.15800000000002,-4.5677041882843135,4.1500001,1002,398,39,27,2207,1634,94,14,11498,25,138,3,99,2409.0,10,387
18S003,299.30098599999997,411.1444117861925,-406.055,702.603,1108.658,565.3815445,-232.860131,0.6666666666666666,167.7774196588734,157.69350984343893,0.6433333333333333,118.15800000000002,-4.0126749342548225,4.1500001,974,311,55,31,2300,1614,112,27,11580,13,125,2,133,2479.0,10,385
18S004,131.34448680000003,272.74530606945854,-176.331,553.711,730.042,337.85110994285714,-157.7647856,0.5833333333333334,155.95057976150608,28.388892797163177,1.0,0.0,-2.7985423921999137,3.6400001,962,316,46,0,672,317,239,67,2880,13,145,174,142,105.0,88,10
18S005,129.84130190000002,276.05867799963255,-190.42,590.213,780.6329999999999,329.3252130939227,-173.57540336134463,0.6033333333333334,158.46371755038996,30.30207095070424,0.5266666666666666,61.63300000000004,-2.8081276397871093,3.24,935,350,44,0,548,258,206,20,1940,9,117,2,133,88.0,223,5
18S006,127.30018164933334,275.37527980624793,-189.679,588.318,777.997,339.24013197028574,-169.4157488,0.5833333333333334,145.07427018933853,34.28360990112739,0.5666666666666667,57.3484,-2.844434317436769,3.24,935,315,46,0,518,185,199,11,2096,9,117,2,144,84.0,227,4
18S007,104.13606426666666,278.56872998217597,-260.211,567.554,827.765,304.1204843010753,-222.15430526315788,0.62,129.72705015504923,67.39650673789498,0.6733333333333333,118.24100000000001,-2.8476839077100857,3.4400001,979,651,20,0,15,300,291,31,894,18,144,0,94,40.0,76,656
18S008,145.61278009999998,315.53670718929476,-216.952,681.097,898.049,381.5899316292135,-198.68175245901642,0.5933333333333334,172.0339614386444,36.05914439598433,0.54,79.101,-3.215987171993023,3.04,1023,579,42,1,643,225,153,16,3989,17,132,2,100,100.0,81,7
18S009,117.53113533333332,266.7536815117478,-211.432,609.741,821.173,318.08714670329664,-191.80101779661018,0.6066666666666667,117.50071249428163,37.62296663078236,1.0,0.0,-2.6227583585150955,3.1400001,1132,622,15,0,17,247,82,21,870,7,135,0,121,40.0,86,450
18S010,139.31566335999997,300.6199191731692,-239.2,672.528,911.7280000000001,357.87789135135137,-212.28444253913045,0.6166666666666667,141.13203443995283,51.50536017063653,0.15,75.72300000000007,-2.943670807238303,3.1400001,1165,214,48,0,544,163,209,1,2030,0,107,2,135,80.0,226,2
18S011,144.97855233333334,315.3702639130504,-245.215,705.569,950.784,372.22083297297297,-220.5851165217391,0.6166666666666667,158.22903869722688,42.90985834387263,0.6166666666666667,81.8207,-3.0806555388615435,3.1400001,1165,308,42,0,559,240,181,4,2145,3,103,1,135,77.0,237,5
18S012,149.86774203333334,312.55563030899805,-240.93,705.487,946.4169999999999,372.48203387096777,-213.3450499122807,0.62,157.57141517266413,56.3953441407618,0.6466666666666666,56.113,-3.0946817000322233,3.1400001,1165,308,42,0,559,240,181,4,2145,3,103,1,135,77.0,237,5
18S013,185.51776366666672,374.0101580356263,-289.709,702.85,992.559,452.2342516129032,-249.65124298245613,0.62,187.15045523602524,68.1936321281637,0.58,57.678,-3.8563502053356173,4.3400002,1212,627,16,0,16,237,86,17,863,9,142,1,115,37.0,94,467
18S014,202.01296299999996,376.56764710836967,-272.571,708.618,981.1890000000001,474.53527621621623,-236.39249739130437,0.6166666666666667,183.28631445449088,57.37694382539656,0.6166666666666667,76.1352,-3.83357100747786,4.2399998,1259,234,48,0,773,243,107,37,2861,5,108,156,161,127.0,71,9
18S015,197.2108190533333,381.7828204878896,-271.912,715.869,987.781,489.958402259887,-224.06009336585367,0.59,182.47346922453207,77.01768219576441,0.59,72.509792,-3.9354588078543093,4.2399998,1259,234,48,0,773,243,107,37,2861,5,108,156,161,127.0,71,9
18S016,243.55611406666674,404.20217542331795,-325.14,719.577,1044.717,511.7855664285714,-261.9532384615385,0.6533333333333333,193.54597702030148,91.7987631683991,0.58,67.89499999999998,-4.197849280258668,4.8400002,1281,348,27,5,18,242,56,8,3529,2,113,3,447,38.0,54,120
18S017,214.00509983333336,405.6626516684605,-323.822,704.416,1028.238,495.8374101052631,-272.79616336363637,0.6333333333333333,195.5547344128577,86.6038047676842,0.5466666666666666,81.57399999999996,-4.160935201082235,4.8400002,1281,352,23,5,19,243,65,9,3482,3,115,3,478,41.0,57,120
18S018,265.9937088666666,392.0363844065275,-318.137,703.756,1021.893,520.5128216080402,-235.48454297029699,0.6633333333333333,184.5287151802995,95.98218147689062,0.6566666666666666,63.693200000000004,-3.9497007242258237,4.8400002,1281,297,54,0,556,279,210,14,2066,24,210,2,141,96.0,233,6
18S019,225.77886266666667,422.69041393824716,-375.073,715.539,1090.612,519.9707192708333,-297.22888240740747,0.64,178.44559564652508,105.01989648440663,0.64,82.8918,-4.402427727908088,4.8400002,1285,599,27,0,18,271,101,58,870,15,121,1,79,45.0,75,437
18S020,234.32809533333332,435.4325071952809,-400.287,707.547,1107.834,520.5557323232323,-321.29025882352937,0.66,198.8326783702709,108.66229633899442,0.5533333333333333,62.54000000000002,-4.255357105478951,4.8400002,1375,500,34,1,13,250,210,27,1040,38,140,4,120,73.0,73,771
18S021,288.5140649333333,422.487877994485,-405.395,696.917,1102.312,537.3756451428571,-292.1629555555556,0.7,202.21747483992024,128.58072466651723,0.5666666666666667,102.25500000000005,-4.207715503901157,4.8400002,1448,383,22,4,13,211,57,9,3513,3,111,3,431,40.0,60,141
18S022,190.53831566666665,426.3112374146874,-359.912,712.655,1072.567,501.6945150537633,-317.13758859649124,0.62,182.64886544654692,83.02766978482755,0.5766666666666667,83.13900000000001,-4.3870800044667115,3.6400001,1466,597,38,0,7,246,217,81,535,13,132,0,44,133.0,78,526
18S023,166.08824466666664,420.1655564114004,-362.961,697.741,1060.702,477.59536939890705,-321.1408478632479,0.61,188.3274386907943,82.91844953858185,0.25666666666666665,62.375,-4.133129263836265,3.6400001,1466,762,34,0,10,356,122,15,958,15,108,0,84,55.0,47,677
18S024,200.70255533333327,419.2888908837958,-343.021,707.217,1050.238,502.00305775401057,-297.9097805309734,0.6233333333333333,190.38616970654607,82.02692427876508,0.66,86.105,-4.324034080956459,3.4400001,1497,502,51,0,719,235,105,27,2997,9,114,4,96,86.0,69,4
18S025,201.05251299999998,434.0899543409521,-367.74,705.157,1072.897,511.5167271276595,-320.08384642857135,0.6266666666666667,193.01486600768877,86.83106021284777,0.6233333333333333,59.738099999999996,-4.280999541750466,3.24,1533,305,66,0,387,137,55,5,1779,2,101,2,72,69.0,91,4
18S026,259.11246616,440.00878543268936,-410.01,705.981,1115.991,534.8130673921569,-326.7513114583333,0.68,201.78624758338663,110.79245249678326,0.7033333333333334,55.45299999999999,-4.3923895377975315,4.8400002,1536,173,53,0,557,230,202,17,2029,9,106,3,126,69.0,214,3
18S027,304.50548729999997,411.4831473113417,-406.467,699.389,1105.856,546.5947584761906,-260.3694787777778,0.7,192.34379819169104,144.91192799646754,0.5733333333333334,50.263000000000034,-4.038609435840397,4.8400002,1533,403,50,0,411,233,110,55,1793,7,100,2,84,44.0,66,2
18S028,215.13940133333332,447.2278103102582,-408.362,716.446,1124.808,525.7933766839378,-345.19907757009344,0.6433333333333333,181.1689401428966,109.91116827639038,0.5366666666666666,69.62600000000003,-4.485250251802801,4.8400002,1537,539,21,0,17,292,162,38,878,6,135,0,141,49.0,86,437
18S029,258.800974,434.67995574498656,-408.774,701.779,1110.5529999999999,550.270230612245,-290.5064711538461,0.6533333333333333,181.58200195244552,140.5135565928861,0.6033333333333334,106.29299999999998,-4.322488216789076,4.54,1570,482,45,0,459,222,121,9,1813,3,133,3,118,100.0,90,6
18S030,190.80662466666664,432.73096180429644,-392.129,713.809,1105.938,494.04034659685857,-340.54787889908255,0.6366666666666667,186.1785384924303,99.36479808570435,0.6733333333333333,60.97399999999999,-4.257635742130467,2.9400001,1567,378,61,0,471,185,186,4,1950,0,104,3,148,79.0,236,7
18S031,175.8734567166667,441.7211237578005,-401.44,708.371,1109.811,495.50712634408603,-345.63410951754383,0.62,198.32199524373297,96.68789805767115,0.55,98.63,-4.319177278253093,2.9400001,1567,378,61,0,471,185,186,4,1950,0,104,3,148,79.0,236,7
18S032,179.572029,436.23672708541096,-391.553,710.183,1101.7359999999999,504.52977880434787,-335.87819482758624,0.6133333333333333,173.1830384362777,100.51934338101762,0.6133333333333333,81.6559,-4.2483584216935775,2.9400001,1567,378,61,0,471,185,186,4,1950,0,104,3,148,79.0,236,7
18S033,194.04489633333333,446.4293073456119,-396.249,714.468,1110.717,519.5608106951871,-344.6407318584071,0.6233333333333333,178.0647127528538,98.54773896523292,0.66,69.87300000000002,-4.458958051778352,3.04,1587,284,43,0,538,140,184,4,1978,0,105,2,143,61.0,213,7
18S034,154.01396533333332,410.5336427686226,-340.219,713.232,1053.451,477.8133062857142,-299.3051119999999,0.5833333333333334,178.74820074700315,80.22338690889214,0.45,69.87299999999999,-4.217440854409498,2.9400001,1593,728,19,8,9,353,289,37,3912,31,169,4,100,48.0,111,96
18S035,156.12800486666666,411.7963701640991,-339.148,703.344,1042.4920000000002,474.9332127683616,-302.6404650406504,0.59,187.57597182326498,72.05704190776824,0.5266666666666666,63.69300000000001,-4.168615982208693,2.9400001,1593,673,26,5,13,260,223,61,3931,14,195,3,80,52.0,82,93
18S036,169.94032513333332,461.5745189526061,-414.789,708.948,1123.737,516.721107912088,-364.92495,0.6066666666666667,199.25511370018182,86.32029547243711,0.6633333333333333,66.66000000000003,-4.689817548946096,3.3399999,1739,784,19,0,11,296,280,64,1116,16,147,0,99,40.0,72,660
18S037,217.1386518,460.07229676634586,-410.916,702.109,1113.025,537.50982,-352.41009166666674,0.64,196.78590989354677,103.75084516698172,0.5066666666666667,52.899,-4.588939369277439,3.8399999,1846,579,49,0,274,383,88,41,2166,1,134,3,75,84.0,103,3
18S038,179.70079816666671,457.10702364563934,-408.938,709.03,1117.9679999999998,518.7101763586958,-358.03821551724144,0.6133333333333333,191.4393199642988,96.85320449536489,0.5,65.17699999999996,-4.617389704296718,3.3399999,1739,727,18,0,14,328,306,52,1067,12,140,0,90,42.0,58,683
18S040,243.53937523333332,435.80850888687115,-410.834,697.577,1108.411,516.7516660098522,-328.23480030927834,0.6766666666666666,208.68062612383218,108.37109401168125,0.5333333333333333,126.233,-4.443453672820806,2.75,1656,290,42,32,2231,1658,148,86,11403,26,169,2,93,2561.0,7,329
18S041,231.97680029999998,450.3981919640932,-409.433,720.895,1130.328,547.9589120418849,-321.71662486238523,0.6366666666666667,184.84513309289684,124.56101177087716,0.5933333333333334,74.899,-4.574864031940356,3.3499999,1629,443,57,32,2380,1660,90,98,11694,22,130,3,91,2537.0,9,405
18S042,250.4966534333333,441.4215762844334,-408.279,719.165,1127.444,545.364714213198,-313.47429776699033,0.6566666666666666,185.46296426552806,126.42237800875077,0.59,85.858,-4.543274321734688,3.75,1655,443,57,32,2380,1660,90,98,11694,22,130,3,91,2537.0,9,405
18S043,246.35376896666673,449.1387781827107,-412.234,707.794,1120.028,558.3156325388601,-316.34379803738324,0.6433333333333333,174.94952648490755,129.48751743631487,0.6633333333333333,66.1652,-4.592729385582061,3.3499999,1629,443,57,32,2380,1660,90,98,11694,22,130,3,91,2537.0,9,405
18S045,172.78055626666662,430.0196132371876,-380.182,708.865,1089.047,484.5952805376343,-335.9697833333334,0.62,196.250686305783,71.28641012385182,0.6466666666666666,61.13900000000001,-4.390452599819999,3.3399999,1597,635,21,4,11,285,247,58,743,15,134,0,82,113.0,106,566
18S047,217.43672533333338,429.20169642472587,-392.871,712.243,1105.114,502.3709722222221,-335.67093039215695,0.66,185.16500589528684,101.75991569865703,0.66,99.5362,-4.161129125923621,3.04,1587,266,58,0,564,151,193,4,1951,0,104,3,139,62.0,233,5
18S048,197.00129186666663,437.27017743087737,-391.635,717.682,1109.317,501.0914227083333,-343.60338518518535,0.64,191.07920753502347,90.63337778701147,0.6666666666666666,65.918,-4.434546576868632,3.04,1587,266,58,0,564,151,193,4,1951,0,104,3,139,62.0,233,5
18S049,209.9480756666667,431.19929815094986,-380.676,704.333,1085.009,505.6269196891192,-323.379185046729,0.6433333333333333,194.57839084262554,97.93033565014932,0.2633333333333333,74.48699999999997,-4.344275629040323,3.04,1526,312,47,0,816,295,200,15,3438,33,229,2,127,75.0,90,5
18S050,210.3548783,414.67628884462795,-373.013,723.697,1096.71,485.57848484848483,-323.902710882353,0.66,181.4780517201261,89.81978529079271,1.0,0.0,-4.036788351219458,2.24,1513,173,53,0,557,230,202,17,2029,9,106,3,126,69.0,214,3
18S051,204.20331956666664,417.16493411962614,-376.062,719.494,1095.556,486.9121639487178,-320.82739142857145,0.65,183.36117506628156,97.17966326692783,0.6866666666666666,90.38999999999999,-4.101967785990954,2.24,1513,173,53,0,557,230,202,17,2029,9,106,3,126,69.0,214,3
18S052,222.9732176666667,400.3067641948117,-371.036,713.067,1084.103,471.33132427184466,-321.3009308510638,0.6866666666666666,180.10877397158964,87.43089977853172,0.6866666666666666,118.4875,-3.820350823653594,2.04,1526,588,50,0,711,404,278,27,3312,19,137,2,169,96.0,105,7
18S053,233.36957333333334,444.62078876739645,-408.691,729.712,1138.403,548.7369610526316,-311.3559145454545,0.6333333333333333,174.76649602153907,128.4816353428654,0.55,63.03399999999999,-4.483671336525963,3.25,1550,362,59,31,2245,1679,112,78,11455,21,145,2,135,2458.0,15,377
18S054,224.93128966666671,453.3080335613157,-408.032,708.865,1116.897,534.9963804123711,-342.54632924528306,0.6466666666666666,195.866790742461,109.11988373256615,0.73,52.899,-4.547453331103683,3.1500001,1535,362,59,31,2245,1679,112,78,11455,21,145,2,135,2458.0,15,377
18S055,268.30033800000007,430.68874241955626,-408.032,705.652,1113.684,529.4082898550724,-312.87542580645163,0.69,206.26437096990722,112.92518511837528,0.6666666666666666,69.6258,-4.279496339337101,3.9000001,1528,443,57,32,2380,1660,90,98,11694,22,130,3,91,2537.0,9,405
18S056,268.69199266666664,431.8307914489345,-406.302,709.03,1115.3319999999999,530.6601855072463,-314.3985010752688,0.69,204.78725753008314,118.52040430334503,0.67,65.918,-4.321523672707475,3.9000001,1528,296,55,33,2275,1682,116,26,11510,15,130,9,111,2549.0,8,366
18S057,278.6621014666667,430.9277037275945,-411.493,713.727,1125.22,540.0752098076923,-312.3588391304348,0.6933333333333334,196.2303040852021,114.97299918762765,0.69,86.10536,-4.367583639240435,3.9000001,1528,390,52,28,2260,1659,89,47,11505,25,133,2,141,2489.0,15,389
18S058,261.39623,437.46759418606973,-408.691,727.734,1136.425,549.0119969849246,-305.2922613861386,0.6633333333333333,182.02834492978883,132.84699208470172,0.7333333333333333,75.97,-4.429858809542327,3.8499999,1523,362,54,30,2241,1679,114,64,11445,21,128,3,111,2458.0,11,384
